"11/29/2019, 10:26:58"
Center frequency,20.0971
""
freq,cplx data,fft centered
74339.86797359472,(1.2588501+0.2193451j),0.6998202
74389.87797559513,(1.2016296+1.0871887j),1.225165
74439.8879775955,(1.2493134+0.19073486j),1.4176297
74489.8979795959,(-1.5258789-1.5258789j),1.1443422
74539.9079815963,(1.3065338+0.47683716j),2.5261142
74589.91798359671,(1.8596649+0.78201294j),1.5116528
74639.92798559711,(0.49591064-0.71525574j),0.15985289
74689.93798759751,(1.9264221-1.8692017j),0.49165726
74739.94798959792,(-2.2602081+0.08583069j),2.5103574
74789.95799159832,(-0.12397766+0.7724762j),3.9518676
74839.96799359872,(-2.603531-1.5735626j),1.1669614
74889.97799559913,(-0.9727478+0.16212463j),1.8206167
74939.9879975995,(2.2220612+0.09536743j),0.3606182
74989.9979995999,(-0.8773804-0.5912781j),2.9731205
75040.0080016003,(1.0299683+0.41007996j),2.8628986
75090.01800360071,(0.2861023-0.8392334j),0.8941934
75140.02800560111,(0.16212463+0.8201599j),1.294651
75190.03800760151,(0.7724762-1.1539459j),1.5652429
75240.04800960192,(-0.3528595-0.8201599j),2.1577
75290.05801160232,(-0.047683716-0.19073486j),2.178634
75340.06801360272,(2.5081635-0.5340576j),0.6231594
75390.07801560313,(0.56266785+0.9918213j),2.2292323
75440.08801760353,(-1.0967255-1.745224j),0.44650197
75490.0980196039,(-1.3828278+0.08583069j),0.6239798
75540.1080216043,(-0.67710876+1.1348724j),1.2365267
75590.11802360471,(-0.7343292-2.2506714j),1.2889277
75640.12802560511,(-1.8024445-0.7343292j),1.3077531
75690.13802760551,(1.5830994-0.8583069j),0.55790323
75740.14802960592,(2.9659271-0.7247925j),2.770488
75790.15803160632,(-0.37193298+1.9645691j),2.1313872
75840.16803360672,(-1.2302399+1.001358j),2.749742
75890.17803560712,(0.34332275+0.91552734j),2.9022968
75940.18803760753,(-0.23841858-0.62942505j),1.8743489
75990.1980396079,(-0.2670288-0.84877014j),0.92391795
76040.2080416083,(-1.7929077-0.62942505j),0.53294164
76090.21804360871,(-1.1444092-1.4591217j),2.509585
76140.22804560911,(-0.0667572-1.7166138j),0.44562998
76190.23804760951,(2.7561188+0.34332275j),0.67610204
76240.24804960992,(-0.49591064+0.62942505j),1.8060244
76290.25805161032,(-0.5340576-0.25749207j),2.3242877
76340.26805361072,(0.98228455-0.2002716j),1.834284
76390.27805561112,(-1.3637543+0.4863739j),0.987058
76440.28805761153,(2.0313263-0.047683716j),0.5462227
76490.2980596119,(0.2002716-1.2588501j),0.7677223
76540.3080616123,(1.4400482-0.9441376j),1.0756197
76590.3180636127,(-1.077652-0.5340576j),2.4252431
76640.32806561311,(-2.2125244+0.71525574j),0.73510313
76690.33806761351,(-0.9441376+0.64849854j),3.2284849
76740.34806961392,(-0.9536743+0.705719j),1.1216593
76790.35807161432,(0.6008148+0.5531311j),1.2675959
76840.36807361472,(-1.1730194+0.8869171j),1.4741167
76890.37807561512,(0.1335144-0.54359436j),1.1995828
76940.38807761553,(0.69618225-1.3637543j),3.300843
76990.39807961593,(0.36239624+0.20980835j),2.5866861
77040.4080816163,(-0.038146973-0.6580353j),2.9578185
77090.4180836167,(1.2207031-2.2029877j),1.9476143
77140.42808561711,(1.6307831+1.5449524j),2.1366286
77190.43808761751,(0.24795532-0.23841858j),2.6102042
77240.44808961792,(1.6880035+0.7534027j),2.7092857
77290.45809161832,(0.81062317+0.5531311j),3.2701173
77340.46809361872,(0.6008148-1.3446808j),3.7129073
77390.47809561912,(-1.5544891+0.5340576j),1.8534503
77440.48809761953,(-0.104904175+0.38146973j),3.4930441
77490.49809961993,(2.565384+3.643036j),1.3126072
77540.5081016203,(-2.3174286-0.47683716j),2.3934877
77590.5181036207,(0.25749207-0.7247925j),2.968326
77640.52810562111,(1.6880035+0.19073486j),1.4387016
77690.53810762151,(-1.0871887-1.2969971j),1.8827306
77740.54810962192,(0.42915344-1.9645691j),1.0537062
77790.55811162232,(0.62942505-0.27656555j),2.5337431
77840.56811362272,(-1.4209747+1.2111664j),3.0656025
77890.57811562312,(-0.047683716-0.8773804j),2.8195531
77940.58811762353,(-1.3828278-0.96321106j),1.4795644
77990.59811962393,(-2.4795532-2.0217896j),1.4789301
78040.6081216243,(0.7534027-0.61035156j),1.763557
78090.6181236247,(1.8405914+0.61035156j),2.1887515
78140.62812562511,(0.047683716-0.019073486j),2.5360742
78190.63812762551,(-1.5163422+1.8596649j),1.1113242
78240.64812962592,(-0.29563904+1.6593933j),0.5375853
78290.65813162632,(-0.5531311+0.7247925j),1.049649
78340.66813362672,(0.7247925-0.3528595j),1.4495835
78390.67813562712,(0.34332275-0.6580353j),2.282326
78440.68813762753,(0.333786+2.2125244j),1.6202806
78490.69813962793,(0.47683716-1.6212463j),2.1257749
78540.70814162833,(0.62942505-1.3446808j),0.44406345
78590.7181436287,(1.9359589+1.8596649j),2.840966
78640.72814562911,(0.62942505+0.76293945j),1.6094383
78690.73814762951,(-0.17166138-1.0681152j),0.6991794
78740.74814962992,(0.9059906-1.7929077j),1.2829019
78790.75815163032,(0.09536743-0.3528595j),3.2056673
78840.76815363072,(0.076293945-0.8869171j),2.1656215
78890.77815563112,(1.66893+0.54359436j),1.3233882
78940.78815763153,(-1.1348724+1.7261505j),1.259727
78990.79815963193,(-1.8978119-0.96321106j),2.9628224
79040.80816163233,(0.17166138-1.9454956j),2.3575249
79090.8181636327,(1.4686584-1.2874603j),2.2469475
79140.82816563311,(0.2002716-0.32424927j),1.3680279
79190.83816763351,(1.1539459+1.039505j),1.7606776
79240.84816963391,(2.8514862+0.02861023j),3.0270905
79290.85817163432,(-0.333786-0.333786j),2.374287
79340.86817363472,(-0.46730042-0.30517578j),0.6946705
79390.87817563512,(1.5735626-1.1539459j),1.0182415
79440.88817763553,(2.040863+0.82969666j),3.3879323
79490.89817963593,(0.6008148+0.8201599j),1.4710749
79540.90818163633,(0.705719-1.8119812j),2.4714942
79590.9181836367,(2.4795532+0.4386902j),0.7835187
79640.92818563711,(-2.4986267-1.0585785j),1.6335135
79690.93818763751,(-1.411438-1.4781952j),0.83361566
79740.94818963791,(1.5163422-0.009536743j),1.3045126
79790.95819163832,(1.4400482+2.7656555j),2.767917
79840.96819363872,(2.1362305+2.0694733j),2.1412928
79890.97819563912,(-1.0108948-2.6607513j),0.9661839
79940.98819763953,(-0.11444092-1.1730194j),3.0017855
79990.99819963993,(0.5054474-1.5544891j),0.66934913
80041.00820164033,(1.373291+0.62942505j),1.2546934
80091.01820364074,(0.36239624-0.7247925j),1.5938464
80141.02820564111,(-0.54359436-0.51498413j),0.97297686
80191.03820764151,(-2.6893616-0.5340576j),1.7739222
80241.04820964191,(-1.9264221-0.58174133j),0.5302806
80291.05821164232,(2.4223328+0.2670288j),2.0665345
80341.06821364272,(-0.39100647-2.1076202j),3.238542
80391.07821564312,(-0.56266785+0.02861023j),2.6140838
80441.08821764353,(1.7642975-1.5258789j),1.0783119
80491.09821964393,(0.5531311-0.5340576j),2.5430083
80541.10822164433,(-0.62942505+0.42915344j),0.35125828
80591.11822364473,(1.3256073+0.4386902j),1.1705829
80641.12822564511,(0.15258789+3.3664703j),1.5914483
80691.13822764551,(-1.4877319+2.1839142j),0.4975611
80741.14822964591,(-1.0585785+0.31471252j),1.9832647
80791.15823164632,(-0.047683716-0.91552734j),1.398448
80841.16823364672,(0.9441376-1.6212463j),0.91975826
80891.17823564712,(0.14305115-0.76293945j),1.1204519
80941.18823764753,(-1.0585785+0.705719j),0.95391214
80991.19823964793,(0.49591064+0.17166138j),1.3033308
81041.20824164833,(0.61035156-0.7534027j),1.8211448
81091.21824364873,(-1.9454956+0.78201294j),1.4109665
81141.22824564911,(-1.8978119-0.7724762j),1.7591321
81191.23824764951,(-1.2111664-1.4877319j),2.6672103
81241.24824964991,(-1.1634827+0.047683716j),1.9469036
81291.25825165032,(-0.7724762-0.71525574j),1.7078886
81341.26825365072,(2.3937225-1.0681152j),2.0257688
81391.27825565112,(-0.37193298+0.076293945j),2.7063968
81441.28825765153,(-0.6580353+0.076293945j),0.7013869
81491.29825965193,(1.6784668+0.61035156j),1.5568134
81541.30826165233,(1.0299683-0.09536743j),0.83706343
81591.31826365273,(0.705719-0.23841858j),1.4255998
81641.32826565314,(-0.19073486+0.5054474j),2.5307455
81691.33826765351,(0.9059906+0.18119812j),1.7501028
81741.34826965391,(-2.3937225+2.3841858j),1.6214583
81791.35827165432,(-0.7534027+0.104904175j),2.0970328
81841.36827365472,(2.117157+0.22888184j),2.4423044
81891.37827565512,(-1.2207031+1.4400482j),1.2196306
81941.38827765553,(0.22888184+0.05722046j),1.0749946
81991.39827965593,(0.5722046+2.193451j),1.4470079
82041.40828165633,(-0.56266785+1.707077j),1.6177121
82091.41828365673,(0.46730042-1.9931793j),2.3522189
82141.42828565714,(0.34332275+0.038146973j),2.5482204
82191.43828765751,(-0.5245209+0.11444092j),0.6357391
82241.44828965791,(-2.2888184-3.0136108j),2.2216473
82291.45829165832,(-2.6512146+0.6580353j),1.9561288
82341.46829365872,(-1.6975403-0.6198883j),2.278136
82391.47829565912,(-0.6008148-0.84877014j),2.1188989
82441.48829765953,(-1.2207031-0.58174133j),1.9483684
82491.49829965993,(-0.3528595-0.81062317j),1.9482489
82541.50830166033,(0.23841858+1.3542175j),2.5961378
82591.51830366073,(-0.47683716-0.76293945j),1.9867979
82641.52830566114,(-0.6866455-0.0667572j),1.5533137
82691.53830766151,(-1.335144+0.8201599j),2.4888554
82741.54830966191,(-0.29563904+0.4386902j),2.4978733
82791.55831166232,(1.7356873-0.9250641j),1.746808
82841.56831366272,(1.7261505-0.24795532j),0.65810424
82891.57831566312,(0.7534027+0.51498413j),3.4039757
82941.58831766353,(0.705719-0.32424927j),1.8293235
82991.59831966393,(-0.6008148-0.67710876j),3.8382418
83041.60832166433,(0.27656555-0.09536743j),3.1845837
83091.61832366473,(0.2193451+0.54359436j),2.3726199
83141.62832566514,(-0.84877014+0.20980835j),1.1119865
83191.63832766554,(-1.0108948+2.8038025j),2.8585067
83241.64832966591,(-0.9918213+0.91552734j),0.86426073
83291.65833166632,(0.667572+0.7247925j),1.5798965
83341.66833366672,(3.0899048+0.81062317j),1.7393463
83391.67833566712,(2.040863-1.1634827j),1.4465
83441.68833766753,(-0.24795532+0.46730042j),1.3380573
83491.69833966793,(1.077652+0.3528595j),1.6572717
83541.70834166833,(-1.5640259+0.22888184j),1.3317674
83591.71834366873,(0.89645386-0.58174133j),1.8312383
83641.72834566914,(2.3555756-0.2670288j),1.4084644
83691.73834766954,(1.2779236-0.31471252j),0.35163626
83741.74834966991,(2.3841858-2.4795532j),1.5021019
83791.75835167032,(-2.1457672-0.23841858j),0.8850925
83841.76835367072,(-1.8596649+1.1253357j),1.6766503
83891.77835567112,(0.89645386-0.4196167j),0.3099706
83941.78835767152,(1.6784668+2.5844574j),1.9082067
83991.79835967193,(-0.5054474+1.3446808j),3.5431805
84041.80836167233,(0.9918213-1.0108948j),2.9272087
84091.81836367273,(0.667572-0.34332275j),0.26112798
84141.82836567314,(-0.05722046-1.4877319j),0.68782496
84191.83836767354,(1.8310547-1.4400482j),1.2116166
84241.84836967391,(-0.29563904-1.0490417j),2.0419006
84291.85837167432,(0.93460083-1.4400482j),1.5375595
84341.86837367472,(-0.22888184-1.1920929j),1.7040439
84391.87837567512,(0.9250641+1.6307831j),1.561204
84441.88837767552,(-0.104904175+0.333786j),0.078103505
84491.89837967593,(-2.374649+0.2193451j),2.0190814
84541.90838167633,(0.22888184+0.31471252j),2.382842
84591.91838367673,(-0.71525574-1.373291j),0.693338
84641.92838567714,(1.3542175-0.91552734j),1.093704
84691.93838767754,(1.821518+0.104904175j),0.9589603
84741.94838967794,(1.0204315+1.411438j),1.1908983
84791.95839167832,(0.30517578-2.0122528j),2.5409973
84841.96839367872,(-1.821518+0.36239624j),1.1386536
84891.97839567912,(-1.1825562-0.19073486j),1.4473488
84941.98839767952,(-0.20980835-1.7261505j),0.9427519
84991.99839967993,(-0.54359436+1.9454956j),2.1957488
85042.00840168033,(-0.37193298+1.2111664j),2.6539893
85092.01840368073,(0.8583069+1.5830994j),1.6600103
85142.02840568114,(-0.5054474+1.3065338j),2.9989226
85192.03840768154,(-0.6580353+0.9918213j),2.2297838
85242.04840968194,(-0.36239624-0.047683716j),1.7163986
85292.05841168232,(-1.1539459+1.001358j),2.818638
85342.06841368272,(0.104904175+0.54359436j),2.368692
85392.07841568312,(0.29563904-0.61035156j),1.785946
85442.08841768352,(-2.0694733+0.5912781j),1.3120886
85492.09841968393,(0.62942505+0.9441376j),1.4795035
85542.10842168433,(1.2397766+0.09536743j),1.4920402
85592.11842368473,(0.5531311+0.64849854j),1.6506511
85642.12842568514,(1.0490417+0.51498413j),1.0715132
85692.13842768554,(-0.27656555-2.3078918j),1.7740861
85742.14842968594,(-0.17166138+0.09536743j),0.7797745
85792.15843168632,(-0.8869171+0.5340576j),1.2093178
85842.16843368672,(-0.30517578+0.24795532j),2.0391378
85892.17843568712,(1.5163422+1.7356873j),2.292722
85942.18843768752,(1.9454956+1.4877319j),2.0837953
85992.19843968793,(-1.9264221+0.5340576j),2.7785027
86042.20844168833,(-0.7534027-0.5531311j),1.918045
86092.21844368873,(1.0871887-1.8882751j),0.50733334
86142.22844568914,(-0.93460083-0.8773804j),0.44211903
86192.23844768954,(0.6008148-0.61035156j),1.5377382
86242.24844968994,(0.74386597+0.4863739j),2.7491496
86292.25845169034,(-0.104904175+1.707077j),1.4050484
86342.26845369072,(1.4209747+0.24795532j),2.4780042
86392.27845569112,(0.34332275+0.51498413j),1.4089224
86442.28845769152,(0.104904175-0.62942505j),0.50824916
86492.29845969193,(-0.038146973+0.9441376j),1.8496972
86542.30846169233,(0.45776367-0.37193298j),1.8938668
86592.31846369273,(1.6021729-0.8583069j),2.0810475
86642.32846569314,(-1.1920929+1.2969971j),1.8119988
86692.33846769354,(-0.9918213+1.9836426j),0.96209383
86742.34846969394,(-2.708435-0.5531311j),1.4665439
86792.35847169434,(-1.8310547+0.6198883j),1.4173667
86842.36847369472,(2.89917+0.8201599j),2.189762
86892.37847569512,(2.9659271-2.784729j),1.2754252
86942.38847769552,(0.5531311+2.1648407j),2.141607
86992.39847969593,(-2.4223328+0.16212463j),2.2464116
87042.40848169633,(-1.7356873-0.18119812j),0.83540654
87092.41848369673,(0.54359436+0.41007996j),0.8488996
87142.42848569714,(1.3256073+0.39100647j),1.1492635
87192.43848769754,(-0.3528595+0.9536743j),1.6278795
87242.44848969794,(0.4196167-1.3160706j),2.139614
87292.45849169834,(1.3256073+1.9073486j),0.8252868
87342.46849369872,(0.17166138-1.373291j),0.41632804
87392.47849569912,(1.3256073-1.1444092j),1.6373906
87442.48849769952,(0.2861023+1.1634827j),0.47232908
87492.49849969993,(0.7724762+0.23841858j),1.6563866
87542.50850170033,(1.2397766-0.30517578j),1.4595344
87592.51850370073,(0.6866455-1.7738342j),0.16710943
87642.52850570114,(-1.4400482+0.6008148j),1.6793334
87692.53850770154,(-0.45776367-0.6008148j),0.53124124
87742.54850970194,(-0.81062317-1.8692017j),3.2977772
87792.55851170234,(-0.47683716-1.8119812j),1.0574886
87842.56851370275,(1.3065338-0.38146973j),1.64007
87892.57851570312,(-1.6117096-0.12397766j),1.3668698
87942.58851770352,(0.36239624+1.2588501j),3.178234
87992.59851970393,(-0.38146973+0.05722046j),1.6405624
88042.60852170433,(-0.09536743-1.8405914j),1.6793495
88092.61852370473,(0.27656555+0.47683716j),2.1442354
88142.62852570513,(-0.8201599-0.25749207j),2.352432
88192.63852770554,(1.783371+1.0299683j),0.13462414
88242.64852970594,(2.231598-3.4046173j),1.8077527
88292.65853170634,(-0.4005432-2.412796j),1.8268149
88342.66853370675,(1.9454956+1.6784668j),1.0623571
88392.67853570712,(3.1757355-1.3828278j),2.696193
88442.68853770752,(0.29563904+0.30517578j),0.65154594
88492.69853970793,(-0.16212463-0.5531311j),0.9989377
88542.70854170833,(-0.23841858-1.0108948j),1.5194597
88592.71854370873,(-1.335144+0.44822693j),2.081213
88642.72854570913,(-0.11444092-1.6117096j),1.0500813
88692.73854770954,(0.7247925+0.4863739j),2.2339282
88742.74854970994,(-2.1743774+0.333786j),2.6153402
88792.75855171034,(0.81062317+2.1362305j),1.4232558
88842.76855371075,(-1.9550323+2.784729j),0.47676694
88892.77855571115,(-1.4972687-1.4686584j),1.0473247
88942.78855771152,(1.6498566-1.1253357j),1.570931
88992.79855971193,(-0.7915497-1.115799j),2.3813171
89042.80856171233,(0.009536743+0.05722046j),2.4413588
89092.81856371273,(-1.6307831+0.019073486j),0.86811996
89142.82856571313,(0.71525574+1.3637543j),2.00979
89192.83856771354,(1.4686584-1.5640259j),0.49532706
89242.84856971394,(0.30517578-2.9659271j),3.303976
89292.85857171434,(-0.38146973+1.2207031j),1.2386783
89342.86857371475,(-0.81062317-0.7343292j),1.1440123
89392.87857571515,(0.25749207-1.8501282j),3.003426
89442.88857771552,(0.9059906-1.077652j),3.226214
89492.89857971593,(0.9441376-1.0204315j),0.3615181
89542.90858171633,(-0.20980835-0.3528595j),1.4326313
89592.91858371673,(1.3542175+2.8705597j),2.077327
89642.92858571713,(0.34332275+1.2969971j),1.5050107
89692.93858771754,(0.104904175-2.1266937j),1.2672803
89742.94858971794,(-0.20980835-1.4877319j),0.7388538
89792.95859171834,(-1.8501282-0.9250641j),1.0267835
89842.96859371875,(-1.5735626+0.42915344j),1.9744848
89892.97859571915,(-0.8392334-0.74386597j),0.73565006
89942.98859771952,(-0.5054474-1.1730194j),1.0756935
89992.99859971993,(-1.9073486+1.4877319j),1.5039759
90043.00860172033,(0.31471252+1.9264221j),0.4581306
90093.01860372073,(0.8583069-0.98228455j),0.22739343
90143.02860572113,(-1.1444092-1.1062622j),1.815637
90193.03860772154,(-0.17166138+0.9727478j),2.775594
90243.04860972194,(-0.019073486-0.62942505j),0.6868656
90293.05861172234,(-2.1266937-1.1920929j),0.99173576
90343.06861372275,(-2.07901-0.5531311j),1.8039397
90393.07861572315,(1.8882751-1.6307831j),2.1903558
90443.08861772355,(2.48909+0.24795532j),2.9349637
90493.09861972393,(-1.5735626+1.3828278j),1.8701409
90543.10862172433,(0.54359436+0.9250641j),2.1228688
90593.11862372473,(-0.42915344+1.2779236j),0.06486609
90643.12862572513,(-0.36239624+0.104904175j),1.9706203
90693.13862772554,(3.671646-1.1920929j),2.6813478
90743.14862972594,(-1.001358-0.8773804j),0.55876833
90793.15863172634,(-0.56266785+0.667572j),1.3249635
90843.16863372675,(-0.8869171+0.8392334j),0.5878231
90893.17863572715,(-1.783371+0.0667572j),2.3047864
90943.18863772755,(-0.05722046-1.1348724j),1.0750501
90993.19863972793,(1.5640259+0.18119812j),1.6568322
91043.20864172833,(1.4972687+0.81062317j),1.9256067
91093.21864372873,(-2.2602081-1.7642975j),1.2088397
91143.22864572913,(0.89645386-2.4318695j),1.3464485
91193.23864772954,(2.9087067+0.0667572j),1.2752194
91243.24864972994,(0.2002716-0.6866455j),2.4086995
91293.25865173034,(-1.4209747-0.81062317j),3.114466
91343.26865373075,(0.15258789+0.4863739j),1.4582739
91393.27865573115,(1.3923645-2.336502j),2.4256945
91443.28865773155,(0.22888184-1.7547607j),0.80028296
91493.29865973192,(0.6198883-0.9727478j),0.2792193
91543.30866173233,(-0.047683716-1.6212463j),1.8407171
91593.31866373273,(-0.37193298-1.6498566j),1.9070396
91643.32866573313,-0.9250641j,2.0004592
91693.33866773354,(-2.2220612-2.5081635j),1.2081319
91743.34866973394,(0.91552734-1.8692017j),2.9175522
91793.35867173434,(3.938675+0.4196167j),2.21403
91843.36867373475,(0.12397766-0.7247925j),1.9946892
91893.37867573515,(1.783371+1.0490417j),1.2726643
91943.38867773555,(0.6389618+0.27656555j),2.1390293
91993.39867973595,(-1.5640259-0.62942505j),0.86917424
92043.40868173633,(0.44822693-0.61035156j),3.1885738
92093.41868373673,(-2.8705597-1.4019012j),0.28832564
92143.42868573713,(-2.4318695-0.67710876j),2.1056483
92193.43868773754,(0.20980835-0.12397766j),1.0218008
92243.44868973794,(1.2302399+1.7929077j),2.3340673
92293.45869173834,(-2.5558472+0.08583069j),0.5317682
92343.46869373875,(-3.8051605-1.0299683j),2.6250548
92393.47869573915,(-0.76293945-0.8678436j),0.3034998
92443.48869773955,(-0.6866455+0.46730042j),1.0251185
92493.49869973995,(0.7915497+3.5858154j),0.51246315
92543.50870174033,(0.8773804-0.39100647j),0.53119266
92593.51870374073,(1.2874603+0.0667572j),4.2372293
92643.52870574113,(-0.08583069+2.937317j),1.7587456
92693.53870774154,(2.0885468-1.0108948j),2.3443723
92743.54870974194,(1.5735626-2.0599365j),1.7264581
92793.55871174234,(-1.115799+0.4196167j),1.7221559
92843.56871374274,(2.3269653-0.8583069j),0.4079875
92893.57871574315,(0.2193451-0.67710876j),1.8843381
92943.58871774355,(-1.039505-0.038146973j),1.0563962
92993.59871974395,(-0.2002716-1.3256073j),0.906365
93043.60872174433,(-0.4196167+1.7547607j),1.6997089
93093.61872374473,(1.707077-0.5054474j),2.7415843
93143.62872574513,(-0.51498413-1.115799j),1.9807703
93193.63872774554,(-0.37193298-1.001358j),1.1717166
93243.64872974594,(-0.4005432-1.3542175j),2.1317024
93293.65873174634,(0.009536743+1.6117096j),1.545902
93343.66873374674,(0.7724762-0.44822693j),1.3769513
93393.67873574715,(-2.3555756+0.9059906j),2.7985663
93443.68873774755,(2.231598-1.5449524j),1.3416588
93493.69873974795,(3.004074-1.6593933j),0.8976287
93543.70874174836,(-0.23841858-0.93460083j),1.5590893
93593.71874374873,(-1.2969971-1.2493134j),1.6925693
93643.72874574913,(-1.4686584+1.3828278j),1.726546
93693.73874774954,(-0.8678436-2.298355j),0.27595508
93743.74874974994,(0.69618225-1.7929077j),1.1844116
93793.75875175034,(1.707077+1.4209747j),2.8898616
93843.76875375074,(-0.0667572+0.5245209j),3.0975559
93893.77875575115,(-0.78201294-1.4305115j),1.9594066
93943.78875775155,(-1.2493134+0.3528595j),1.0497078
93993.79875975195,(0.54359436-0.51498413j),1.0289633
94043.80876175236,(-0.39100647+2.4318695j),1.0278285
94093.81876375273,(-1.5163422+2.5367737j),1.5754275
94143.82876575313,(1.6021729-1.1253357j),3.4571133
94193.83876775354,(0.5054474-0.45776367j),1.4742814
94243.84876975394,(0.38146973-1.2683868j),0.66851485
94293.85877175434,(-0.09536743+1.1444092j),1.1970693
94343.86877375474,(-1.4305115+1.8310547j),1.3402737
94393.87877575515,(0.4863739+1.8119812j),1.3001674
94443.88877775555,(-1.8405914+0.67710876j),1.1531678
94493.89877975595,(1.3160706+0.18119812j),1.9488823
94543.90878175636,(2.374649-1.9073486j),2.224773
94593.91878375673,(-0.2861023-0.14305115j),1.9769343
94643.92878575713,(0.42915344+0.7915497j),1.4273813
94693.93878775754,(1.3160706-2.3174286j),1.3736672
94743.94878975794,(2.298355-0.7724762j),1.931428
94793.95879175834,(0.15258789-1.2016296j),1.5163443
94843.96879375874,(1.2874603-0.6866455j),2.7319536
94893.97879575915,(0.74386597-0.41007996j),1.2052846
94943.98879775955,(1.1634827+1.6784668j),0.9325025
94993.99879975995,(0.8773804-0.93460083j),0.89005804
95044.00880176036,(-0.27656555-2.5749207j),1.9476739
95094.01880376076,(1.4209747+1.4972687j),1.1524197
95144.02880576113,(0.9059906+0.16212463j),1.6462897
95194.03880776154,(-0.6866455-1.3160706j),2.6149638
95244.04880976194,(-1.7547607-1.8882751j),1.5283682
95294.05881176234,(0.6389618-0.1335144j),2.6699467
95344.06881376274,(-1.2493134-0.30517578j),2.5771036
95394.07881576315,(-1.3256073-2.3460388j),0.89130926
95444.08881776355,(1.5544891-0.09536743j),3.6031125
95494.09881976395,(-0.78201294-0.8010864j),0.31633288
95544.10882176436,(0.74386597-3.0231476j),3.6342306
95594.11882376476,(1.2493134+0.71525574j),1.2990358
95644.12882576513,(-0.8583069+0.19073486j),1.1055433
95694.13882776554,(0.104904175-1.1825562j),2.5921805
95744.14882976594,(0.30517578+0.41007996j),2.8710594
95794.15883176634,(-1.6212463-0.31471252j),0.52582365
95844.16883376674,(-0.8773804+0.8678436j),2.7674255
95894.17883576715,(1.0490417+0.23841858j),1.8724734
95944.18883776755,(-0.25749207-0.667572j),0.7521312
95994.19883976795,(-0.2670288-2.1457672j),2.148976
96044.20884176836,(-0.22888184-0.42915344j),1.6626513
96094.21884376876,(1.373291+1.0490417j),1.7860056
96144.22884576913,(0.91552734+0j),1.4184532
96194.23884776953,(0.1335144+0.2193451j),0.710796
96244.24884976994,(0.9250641-0.4005432j),0.3445236
96294.25885177034,(0.4386902+1.0108948j),2.3405557
96344.26885377074,(0.29563904-1.3542175j),0.797283
96394.27885577115,(-0.333786-0.7247925j),1.7426244
96444.28885777155,(0.93460083-0.09536743j),0.9469915
96494.29885977195,(-0.84877014-0.47683716j),1.9818158
96544.30886177236,(0.51498413+1.3065338j),2.3649726
96594.31886377276,(1.039505-2.2602081j),2.6459987
96644.32886577316,(-0.4005432-1.6880035j),1.5316948
96694.33886777353,(2.937317+1.9454956j),1.5349339
96744.34886977394,(1.411438+2.9182434j),1.5632963
96794.35887177434,(0.19073486-0.18119812j),0.5994087
96844.36887377474,(0.6198883-1.8978119j),0.485843
96894.37887577515,(0.51498413-1.2302399j),1.326879
96944.38887777555,(0.18119812-1.8119812j),0.6953997
96994.39887977595,(-0.89645386-0.12397766j),1.8175628
97044.40888177635,(-0.12397766-0.08583069j),0.982332
97094.41888377676,(-0.81062317-1.707077j),0.65023625
97144.42888577716,(-0.8773804-0.89645386j),2.3616278
97194.43888777753,(-1.2397766+0.14305115j),3.279668
97244.44888977794,(-0.9918213+0.05722046j),1.0580949
97294.45889177834,(0.15258789+0.076293945j),0.43857437
97344.46889377874,(-0.2193451+0.047683716j),0.42571148
97394.47889577915,(-1.1634827+0.39100647j),2.506124
97444.48889777955,(0.37193298-2.6607513j),1.1170795
97494.49889977995,(1.1920929-0.7915497j),2.1680317
97544.50890178035,(1.9264221+0.7915497j),2.8576846
97594.51890378076,(1.6117096-2.193451j),1.4131163
97644.52890578116,(-1.001358-0.25749207j),2.6901894
97694.53890778153,(2.040863-0.4863739j),1.1334666
97744.54890978194,(0.4196167-0.46730042j),2.855348
97794.55891178234,(0.42915344-0.08583069j),0.52203614
97844.56891378274,(1.5640259-0.14305115j),1.172893
97894.57891578315,(0.11444092+0.104904175j),1.6888087
97944.58891778355,(0.49591064+0.047683716j),0.9094483
97994.59891978395,(-1.5640259-0.37193298j),2.196165
98044.60892178435,(-1.4781952+0.4386902j),1.9332196
98094.61892378476,(1.0204315+1.039505j),2.187186
98144.62892578516,(0.74386597-1.7738342j),1.1720237
98194.63892778556,(-1.373291-1.6975403j),1.6840317
98244.64892978594,(0.20980835+0.9918213j),1.4137301
98294.65893178634,(-0.009536743-0.6580353j),2.8476985
98344.66893378674,(0.16212463-0.56266785j),1.8705316
98394.67893578715,(-0.019073486+1.373291j),0.34835345
98444.68893778755,(-0.0667572-1.2874603j),1.2770159
98494.69893978795,(-0.4863739+0.76293945j),2.1857507
98544.70894178835,(-1.6117096+0.96321106j),1.0084834
98594.71894378876,(0.19073486+0.58174133j),0.77095246
98644.72894578916,(-0.78201294+2.155304j),1.8638611
98694.73894778956,(0.15258789+0.333786j),1.7826936
98744.74894978994,(0.67710876-0.61035156j),0.65362
98794.75895179034,(0.6198883-0.61035156j),4.4552917
98844.76895379074,(-0.5340576-1.449585j),1.243747
98894.77895579115,(0.2670288-2.5939941j),1.2642158
98944.78895779155,(1.6307831-1.9264221j),1.3133401
98994.79895979195,(0.7724762-0.5531311j),1.1892341
99044.80896179235,(1.2588501-0.0667572j),0.7133412
99094.81896379276,(-0.71525574-1.8978119j),2.1146047
